"Step","likely-pyramid-31 - loss","likely-pyramid-31 - loss__MIN","likely-pyramid-31 - loss__MAX"
"2296","4.819737911224365","4.819737911224365","4.819737911224365"
"2297","4.716136455535889","4.716136455535889","4.716136455535889"
"2298","4.513416767120361","4.513416767120361","4.513416767120361"
"2299","4.497283935546875","4.497283935546875","4.497283935546875"
"2300","4.763830661773682","4.763830661773682","4.763830661773682"
"2301","4.638524055480957","4.638524055480957","4.638524055480957"
"2302","4.576385498046875","4.576385498046875","4.576385498046875"
"2303","5.271613597869873","5.271613597869873","5.271613597869873"
"2304","4.802985191345215","4.802985191345215","4.802985191345215"
"2305","4.466971397399902","4.466971397399902","4.466971397399902"
"2306","4.579434871673584","4.579434871673584","4.579434871673584"
"2307","5.293109893798828","5.293109893798828","5.293109893798828"
"2308","4.74487829208374","4.74487829208374","4.74487829208374"
"2309","5.166566371917725","5.166566371917725","5.166566371917725"
"2310","5.090446472167969","5.090446472167969","5.090446472167969"
"2311","5.350528240203857","5.350528240203857","5.350528240203857"
"2312","5.305881500244141","5.305881500244141","5.305881500244141"
"2313","4.56282377243042","4.56282377243042","4.56282377243042"
"2314","4.627688407897949","4.627688407897949","4.627688407897949"
"2315","5.2177653312683105","5.2177653312683105","5.2177653312683105"
"2316","4.764492034912109","4.764492034912109","4.764492034912109"
"2317","4.940995216369629","4.940995216369629","4.940995216369629"
"2318","4.512010097503662","4.512010097503662","4.512010097503662"
"2319","5.785118579864502","5.785118579864502","5.785118579864502"
"2320","5.0370330810546875","5.0370330810546875","5.0370330810546875"
"2321","4.935815334320068","4.935815334320068","4.935815334320068"
"2322","4.653034687042236","4.653034687042236","4.653034687042236"
"2323","4.740060806274414","4.740060806274414","4.740060806274414"
"2324","5.209509372711182","5.209509372711182","5.209509372711182"
"2325","5.183371543884277","5.183371543884277","5.183371543884277"
"2326","4.853114128112793","4.853114128112793","4.853114128112793"
"2327","5.036452293395996","5.036452293395996","5.036452293395996"
"2328","4.743587970733643","4.743587970733643","4.743587970733643"
"2329","4.471246719360352","4.471246719360352","4.471246719360352"
"2330","5.770468235015869","5.770468235015869","5.770468235015869"
"2331","4.845479488372803","4.845479488372803","4.845479488372803"
"2332","4.8989787101745605","4.8989787101745605","4.8989787101745605"
"2333","4.569695472717285","4.569695472717285","4.569695472717285"
"2334","4.511507987976074","4.511507987976074","4.511507987976074"
"2335","4.708899021148682","4.708899021148682","4.708899021148682"
"2336","4.639071464538574","4.639071464538574","4.639071464538574"
"2337","4.667232990264893","4.667232990264893","4.667232990264893"
"2338","4.7410197257995605","4.7410197257995605","4.7410197257995605"
"2339","5.012791633605957","5.012791633605957","5.012791633605957"
"2340","5.2016448974609375","5.2016448974609375","5.2016448974609375"
"2341","4.520044803619385","4.520044803619385","4.520044803619385"
"2342","5.01064395904541","5.01064395904541","5.01064395904541"
"2343","4.579655170440674","4.579655170440674","4.579655170440674"
"2344","4.681209564208984","4.681209564208984","4.681209564208984"
"2345","5.224416732788086","5.224416732788086","5.224416732788086"
"2346","4.529121398925781","4.529121398925781","4.529121398925781"
"2347","5.014374732971191","5.014374732971191","5.014374732971191"
"2348","4.728060245513916","4.728060245513916","4.728060245513916"
"2349","4.8255295753479","4.8255295753479","4.8255295753479"
"2350","5.363548278808594","5.363548278808594","5.363548278808594"
"2351","4.822999000549316","4.822999000549316","4.822999000549316"
"2352","4.413390636444092","4.413390636444092","4.413390636444092"
"2353","4.71312141418457","4.71312141418457","4.71312141418457"
"2354","4.625741004943848","4.625741004943848","4.625741004943848"
"2355","5.333052158355713","5.333052158355713","5.333052158355713"
"2356","4.686376571655273","4.686376571655273","4.686376571655273"
"2357","4.675503730773926","4.675503730773926","4.675503730773926"
"2358","4.752259731292725","4.752259731292725","4.752259731292725"
"2359","4.767782688140869","4.767782688140869","4.767782688140869"
"2360","4.9372968673706055","4.9372968673706055","4.9372968673706055"
"2361","4.188536167144775","4.188536167144775","4.188536167144775"
"2362","5.20712423324585","5.20712423324585","5.20712423324585"
"2363","4.935349941253662","4.935349941253662","4.935349941253662"
"2364","4.500178337097168","4.500178337097168","4.500178337097168"
"2365","4.651691913604736","4.651691913604736","4.651691913604736"
"2366","4.870265007019043","4.870265007019043","4.870265007019043"
"2367","4.347269535064697","4.347269535064697","4.347269535064697"
"2368","4.3172125816345215","4.3172125816345215","4.3172125816345215"
"2369","4.491016387939453","4.491016387939453","4.491016387939453"
"2370","4.850368022918701","4.850368022918701","4.850368022918701"
"2371","4.402755260467529","4.402755260467529","4.402755260467529"
"2372","4.369709491729736","4.369709491729736","4.369709491729736"
"2373","4.663206577301025","4.663206577301025","4.663206577301025"
"2374","4.441181659698486","4.441181659698486","4.441181659698486"
"2375","4.568521976470947","4.568521976470947","4.568521976470947"
"2376","4.576519966125488","4.576519966125488","4.576519966125488"
"2377","4.675089359283447","4.675089359283447","4.675089359283447"
"2378","4.5671234130859375","4.5671234130859375","4.5671234130859375"
"2379","5.01030969619751","5.01030969619751","5.01030969619751"
"2380","4.434967994689941","4.434967994689941","4.434967994689941"
"2381","4.4438252449035645","4.4438252449035645","4.4438252449035645"
"2382","4.652455806732178","4.652455806732178","4.652455806732178"
"2383","4.5231170654296875","4.5231170654296875","4.5231170654296875"
"2384","4.994610786437988","4.994610786437988","4.994610786437988"
"2385","4.129343509674072","4.129343509674072","4.129343509674072"
"2386","4.839191913604736","4.839191913604736","4.839191913604736"
"2387","4.8045525550842285","4.8045525550842285","4.8045525550842285"
"2388","4.634673118591309","4.634673118591309","4.634673118591309"
"2389","4.8047566413879395","4.8047566413879395","4.8047566413879395"
"2390","4.511887550354004","4.511887550354004","4.511887550354004"
"2391","4.448261737823486","4.448261737823486","4.448261737823486"
"2392","4.426248550415039","4.426248550415039","4.426248550415039"
"2393","4.561346054077148","4.561346054077148","4.561346054077148"
"2394","5.098369121551514","5.098369121551514","5.098369121551514"
"2395","4.862997531890869","4.862997531890869","4.862997531890869"
"2396","4.775267601013184","4.775267601013184","4.775267601013184"
"2397","5.64923620223999","5.64923620223999","5.64923620223999"
"2398","5.557864189147949","5.557864189147949","5.557864189147949"
"2399","5.479423999786377","5.479423999786377","5.479423999786377"
"2400","5.447707176208496","5.447707176208496","5.447707176208496"
"2401","5.8513994216918945","5.8513994216918945","5.8513994216918945"
"2402","5.666975975036621","5.666975975036621","5.666975975036621"
"2403","4.540209770202637","4.540209770202637","4.540209770202637"
"2404","4.404722213745117","4.404722213745117","4.404722213745117"
"2405","5.236240863800049","5.236240863800049","5.236240863800049"
"2406","4.74273157119751","4.74273157119751","4.74273157119751"
"2407","5.951200008392334","5.951200008392334","5.951200008392334"
"2408","5.352916717529297","5.352916717529297","5.352916717529297"
"2409","4.808330535888672","4.808330535888672","4.808330535888672"
"2410","4.915144443511963","4.915144443511963","4.915144443511963"
"2411","4.873326778411865","4.873326778411865","4.873326778411865"
"2412","5.312828063964844","5.312828063964844","5.312828063964844"
"2413","4.917194366455078","4.917194366455078","4.917194366455078"
"2414","5.596370697021484","5.596370697021484","5.596370697021484"
"2415","5.455557823181152","5.455557823181152","5.455557823181152"
"2416","5.428978443145752","5.428978443145752","5.428978443145752"
"2417","6.200850486755371","6.200850486755371","6.200850486755371"
"2418","5.06123161315918","5.06123161315918","5.06123161315918"
"2419","4.871342658996582","4.871342658996582","4.871342658996582"
"2420","4.604551792144775","4.604551792144775","4.604551792144775"
"2421","5.099491596221924","5.099491596221924","5.099491596221924"
"2422","4.785342693328857","4.785342693328857","4.785342693328857"
"2423","5.463804721832275","5.463804721832275","5.463804721832275"
"2424","4.551882266998291","4.551882266998291","4.551882266998291"
"2425","4.960883140563965","4.960883140563965","4.960883140563965"
"2426","5.6302490234375","5.6302490234375","5.6302490234375"
"2427","4.868890762329102","4.868890762329102","4.868890762329102"
"2428","4.636130332946777","4.636130332946777","4.636130332946777"
"2429","4.862101078033447","4.862101078033447","4.862101078033447"
"2430","4.887333869934082","4.887333869934082","4.887333869934082"
"2431","5.005166053771973","5.005166053771973","5.005166053771973"
"2432","4.819608211517334","4.819608211517334","4.819608211517334"
"2433","4.933598041534424","4.933598041534424","4.933598041534424"
"2434","5.064563751220703","5.064563751220703","5.064563751220703"
"2435","4.903270244598389","4.903270244598389","4.903270244598389"
"2436","4.653310298919678","4.653310298919678","4.653310298919678"
"2437","5.134941577911377","5.134941577911377","5.134941577911377"
"2438","5.191494941711426","5.191494941711426","5.191494941711426"
"2439","4.782266139984131","4.782266139984131","4.782266139984131"
"2440","4.65538215637207","4.65538215637207","4.65538215637207"
"2441","4.80569314956665","4.80569314956665","4.80569314956665"
"2442","4.565440654754639","4.565440654754639","4.565440654754639"
"2443","4.491608619689941","4.491608619689941","4.491608619689941"
"2444","4.990340709686279","4.990340709686279","4.990340709686279"
"2445","4.6982855796813965","4.6982855796813965","4.6982855796813965"
"2446","5.1373372077941895","5.1373372077941895","5.1373372077941895"
"2447","4.670555591583252","4.670555591583252","4.670555591583252"
"2448","4.267791748046875","4.267791748046875","4.267791748046875"
"2449","5.061901092529297","5.061901092529297","5.061901092529297"
"2450","5.231778621673584","5.231778621673584","5.231778621673584"
"2451","4.53245210647583","4.53245210647583","4.53245210647583"
"2452","4.439333438873291","4.439333438873291","4.439333438873291"
"2453","5.196962356567383","5.196962356567383","5.196962356567383"
"2454","3.406116008758545","3.406116008758545","3.406116008758545"
"2456","5.077507495880127","5.077507495880127","5.077507495880127"
"2457","5.162314414978027","5.162314414978027","5.162314414978027"
"2458","4.7222418785095215","4.7222418785095215","4.7222418785095215"
"2459","5.1162495613098145","5.1162495613098145","5.1162495613098145"
"2460","4.7379584312438965","4.7379584312438965","4.7379584312438965"
"2461","4.881653785705566","4.881653785705566","4.881653785705566"
"2462","5.035161018371582","5.035161018371582","5.035161018371582"
"2463","5.027732849121094","5.027732849121094","5.027732849121094"
"2464","4.930428981781006","4.930428981781006","4.930428981781006"
"2465","5.4484028816223145","5.4484028816223145","5.4484028816223145"
"2466","5.347604751586914","5.347604751586914","5.347604751586914"
"2467","4.590397357940674","4.590397357940674","4.590397357940674"
"2468","4.906278610229492","4.906278610229492","4.906278610229492"
"2469","4.937180042266846","4.937180042266846","4.937180042266846"
"2470","4.9486565589904785","4.9486565589904785","4.9486565589904785"
"2471","5.115340709686279","5.115340709686279","5.115340709686279"
"2472","4.877309799194336","4.877309799194336","4.877309799194336"
"2473","5.505928039550781","5.505928039550781","5.505928039550781"
"2474","4.608903884887695","4.608903884887695","4.608903884887695"
"2475","4.771402835845947","4.771402835845947","4.771402835845947"
"2476","4.39304780960083","4.39304780960083","4.39304780960083"
"2477","5.730225086212158","5.730225086212158","5.730225086212158"
"2478","4.6958088874816895","4.6958088874816895","4.6958088874816895"
"2479","4.615326881408691","4.615326881408691","4.615326881408691"
"2480","4.784029483795166","4.784029483795166","4.784029483795166"
"2481","4.821883678436279","4.821883678436279","4.821883678436279"
"2482","5.2216105461120605","5.2216105461120605","5.2216105461120605"
"2483","5.395030975341797","5.395030975341797","5.395030975341797"
"2484","4.9159722328186035","4.9159722328186035","4.9159722328186035"
"2485","5.146881103515625","5.146881103515625","5.146881103515625"
"2486","4.728030204772949","4.728030204772949","4.728030204772949"
"2487","4.841976165771484","4.841976165771484","4.841976165771484"
"2488","4.931313991546631","4.931313991546631","4.931313991546631"
"2489","4.83381462097168","4.83381462097168","4.83381462097168"
"2490","4.301888942718506","4.301888942718506","4.301888942718506"
"2491","4.704512119293213","4.704512119293213","4.704512119293213"
"2492","4.885406017303467","4.885406017303467","4.885406017303467"
